datetime,TATACHEM_open,TATACHEM_high,TATACHEM_low,TATACHEM_close,TATACHEM_volume
2023-07-26 12:11:59,986.75,987.4,986.65,987.4,4379.0
2023-07-26 12:12:59,987.4,987.4,986.85,987.0,1346.0
2023-07-26 12:13:59,986.95,987.8,986.95,987.8,8919.0
2023-07-26 12:14:59,988.0,988.2,987.6,988.2,5525.0
2023-07-26 12:15:59,988.2,988.8,987.85,988.4,2759.0
2023-07-26 12:16:59,988.45,989.4,988.45,989.3,9664.0
2023-07-26 12:17:59,989.3,989.4,988.25,988.25,6033.0
2023-07-26 12:18:59,988.55,988.9,988.45,988.45,1918.0
2023-07-26 12:19:59,988.5,989.4,988.5,988.6,5351.0
2023-07-26 12:20:59,988.8,989.4,988.2,988.45,4325.0
2023-07-26 12:21:59,988.55,989.5,988.45,989.0,8001.0
2023-07-26 12:22:59,989.0,991.45,988.5,990.7,28320.0
2023-07-26 12:23:59,990.85,993.0,990.75,992.8,23464.0
2023-07-26 12:24:59,992.8,993.6,991.85,991.95,37076.0
2023-07-26 12:25:59,991.5,992.7,990.3,991.5,17837.0
2023-07-26 12:26:59,990.95,991.85,990.4,991.0,4208.0
2023-07-26 12:27:59,991.0,991.9,990.9,991.2,2468.0
2023-07-26 12:28:59,991.2,991.5,990.95,991.5,6562.0
2023-07-26 12:29:59,991.5,991.9,990.25,991.15,9401.0
2023-07-26 12:30:59,990.85,991.0,990.5,990.95,8659.0
2023-07-26 12:31:59,990.95,991.0,990.0,990.65,10337.0
2023-07-26 12:32:59,990.6,990.8,989.95,990.8,2609.0
2023-07-26 12:33:59,990.4,991.0,990.4,990.95,6710.0
2023-07-26 12:34:59,991.0,991.0,989.85,990.2,1167.0
2023-07-26 12:35:59,990.05,991.15,989.75,989.75,6904.0
2023-07-26 12:36:59,989.75,990.25,989.3,990.25,2664.0
2023-07-26 12:37:59,989.6,990.75,989.45,990.75,4124.0
2023-07-26 12:38:59,990.75,990.9,990.1,990.2,1904.0
2023-07-26 12:39:59,990.2,991.8,990.2,991.8,3964.0
2023-07-26 12:40:59,991.8,992.0,991.15,991.45,7081.0
2023-07-26 12:41:59,991.45,992.9,991.3,992.75,7121.0
2023-07-26 12:42:59,992.65,992.9,990.95,992.7,6991.0
2023-07-26 12:43:59,992.5,993.75,992.5,993.75,5890.0
2023-07-26 12:44:59,993.1,993.7,991.8,993.0,5736.0
2023-07-26 12:45:59,993.0,993.0,992.15,992.9,2716.0
2023-07-26 12:46:59,992.9,994.0,992.85,993.4,6938.0
2023-07-26 12:47:59,993.4,994.8,993.35,994.5,8923.0
2023-07-26 12:48:59,994.3,994.8,994.3,994.65,3479.0
2023-07-26 12:49:59,994.35,994.6,992.15,992.2,2907.0
2023-07-26 12:50:59,992.2,992.95,991.55,992.7,2837.0
2023-07-26 12:51:59,992.7,992.75,991.5,992.0,2670.0
2023-07-26 12:52:59,991.95,992.8,991.85,992.1,2296.0
2023-07-26 12:53:59,992.1,993.0,992.1,993.0,2155.0
2023-07-26 12:54:59,993.0,993.8,992.0,992.25,4643.0
2023-07-26 12:55:59,992.25,993.7,992.25,993.25,2914.0
2023-07-26 12:56:59,993.25,994.3,992.9,993.45,7907.0
2023-07-26 12:57:59,993.45,993.95,993.0,993.0,2400.0
2023-07-26 12:58:59,992.75,993.55,992.75,993.05,841.0
2023-07-26 12:59:59,993.1,993.1,992.05,992.75,979.0
2023-07-26 13:00:59,992.25,993.0,992.15,992.6,3121.0
2023-07-26 13:01:59,992.15,992.55,991.35,991.35,2600.0
2023-07-26 13:02:59,991.4,991.8,991.15,991.15,2213.0
2023-07-26 13:03:59,991.15,991.7,991.0,991.2,2104.0
2023-07-26 13:04:59,991.2,992.2,991.15,991.3,1418.0
2023-07-26 13:05:59,991.25,992.85,991.25,992.25,4002.0
2023-07-26 13:06:59,992.15,992.45,991.75,992.25,1512.0
2023-07-26 13:07:59,991.7,992.45,991.5,991.75,1119.0
2023-07-26 13:08:59,991.75,992.05,991.6,991.7,1187.0
2023-07-26 13:09:59,991.65,992.45,991.65,991.9,2206.0
2023-07-26 13:10:59,991.7,992.0,991.3,992.0,1187.0
2023-07-26 13:11:59,991.5,992.05,991.4,991.55,1178.0
2023-07-26 13:12:59,991.55,991.65,991.3,991.5,1310.0
2023-07-26 13:13:59,991.3,992.5,991.25,992.1,2688.0
2023-07-26 13:14:59,991.6,992.6,991.6,992.6,1391.0
2023-07-26 13:15:59,992.3,992.7,992.0,992.65,1282.0
2023-07-26 13:16:59,992.2,992.6,991.75,991.85,1762.0
2023-07-26 13:17:59,991.9,992.1,991.35,991.4,3123.0
2023-07-26 13:18:59,991.5,992.25,991.5,991.7,1295.0
2023-07-26 13:19:59,991.6,992.0,991.3,991.3,816.0
2023-07-26 13:20:59,991.3,991.9,991.3,991.4,3141.0
2023-07-26 13:21:59,991.4,991.9,991.3,991.5,905.0
2023-07-26 13:22:59,991.4,992.0,991.4,991.6,1542.0
2023-07-26 13:23:59,991.5,992.05,991.0,991.05,3502.0
2023-07-26 13:24:59,991.0,991.8,991.0,991.45,1980.0
2023-07-26 13:25:59,991.45,991.55,991.0,991.0,2693.0
2023-07-26 13:26:59,991.0,991.75,991.0,991.2,1750.0
2023-07-26 13:27:59,991.05,991.4,990.55,990.75,1972.0
2023-07-26 13:28:59,990.75,991.2,990.25,990.45,2079.0
2023-07-26 13:29:59,990.4,991.2,990.3,990.8,1919.0
2023-07-26 13:30:59,990.8,991.45,990.1,990.75,2840.0
2023-07-26 13:31:59,990.75,991.2,990.25,991.05,2128.0
2023-07-26 13:32:59,990.6,991.65,990.6,991.0,3253.0
2023-07-26 13:33:59,991.0,992.25,991.0,992.0,4834.0
2023-07-26 13:34:59,991.5,992.35,991.5,992.35,2591.0
2023-07-26 13:35:59,992.2,993.0,992.2,992.7,3802.0
2023-07-26 13:36:59,992.65,994.0,992.65,993.2,5494.0
2023-07-26 13:37:59,993.75,993.75,992.35,992.35,1493.0
2023-07-26 13:38:59,992.2,993.0,991.95,991.95,1333.0
2023-07-26 13:39:59,991.7,993.1,991.6,992.45,1975.0
2023-07-26 13:40:59,993.1,993.1,992.0,992.45,1338.0
2023-07-26 13:41:59,992.0,992.4,992.0,992.0,1539.0
2023-07-26 13:42:59,992.0,992.4,991.7,992.0,1458.0
2023-07-26 13:43:59,992.0,992.0,992.0,992.0,1300.0
2023-07-26 13:44:59,992.35,992.45,992.0,992.45,1596.0
2023-07-26 13:45:59,992.3,993.0,992.3,993.0,1219.0
2023-07-26 13:46:59,992.55,993.0,992.45,992.5,1540.0
2023-07-26 13:47:59,992.5,992.95,992.5,992.7,1204.0
2023-07-26 13:48:59,992.65,993.0,992.5,993.0,967.0
2023-07-26 13:49:59,992.95,993.1,992.6,993.0,1367.0
2023-07-26 13:50:59,992.95,993.5,992.7,993.5,1578.0
2023-07-26 13:51:59,993.3,993.7,993.2,993.4,1342.0
2023-07-26 13:52:59,993.4,994.0,993.35,993.55,3955.0
2023-07-26 13:53:59,993.5,993.55,993.2,993.4,3993.0
2023-07-26 13:54:59,993.05,993.15,992.6,992.75,1767.0
2023-07-26 13:55:59,992.75,992.8,992.3,992.4,2104.0
2023-07-26 13:56:59,992.4,992.5,992.4,992.45,1089.0
2023-07-26 13:57:59,992.4,992.7,992.2,992.25,1597.0
2023-07-26 13:58:59,992.35,992.65,992.0,992.0,4232.0
2023-07-26 13:59:59,992.0,992.15,992.0,992.0,1569.0
2023-07-26 14:00:59,992.0,992.65,992.0,992.35,2713.0
2023-07-26 14:01:59,992.55,992.8,992.45,992.65,2622.0
2023-07-26 14:02:59,992.8,992.95,992.5,992.7,5196.0
2023-07-26 14:03:59,992.75,993.1,992.5,992.95,3380.0
2023-07-26 14:04:59,992.95,993.25,992.75,993.0,1058.0
2023-07-26 14:05:59,992.95,995.0,992.85,994.55,24534.0
2023-07-26 14:06:59,994.5,994.5,992.35,993.0,6514.0
2023-07-26 14:07:59,992.75,993.7,992.75,992.8,1872.0
2023-07-26 14:08:59,992.8,993.9,992.75,993.35,1921.0
2023-07-26 14:09:59,993.35,993.85,993.35,993.85,1654.0
2023-07-26 14:10:59,993.85,994.65,993.8,994.65,4178.0
2023-07-26 14:11:59,994.8,994.8,993.85,994.0,6503.0
2023-07-26 14:12:59,994.0,994.1,993.25,993.65,2059.0
2023-07-26 14:13:59,993.65,994.45,993.65,993.95,2092.0
2023-07-26 14:14:59,994.05,995.65,994.05,995.25,8994.0
2023-07-26 14:15:59,995.25,997.8,994.45,997.8,14819.0
2023-07-26 14:16:59,997.3,997.75,997.0,997.75,13281.0
2023-07-26 14:17:59,997.75,999.0,997.5,998.2,21518.0
2023-07-26 14:18:59,998.1,998.45,997.5,998.1,9031.0
2023-07-26 14:19:59,998.05,998.75,997.7,997.85,6210.0
2023-07-26 14:20:59,997.85,998.05,997.5,997.5,3310.0
2023-07-26 14:21:59,997.45,997.95,997.25,997.45,4101.0
2023-07-26 14:22:59,997.45,997.9,997.0,997.4,2271.0
2023-07-26 14:23:59,997.35,1000.9,997.1,999.7,42112.0
2023-07-26 14:24:59,999.7,1000.45,999.0,999.1,8154.0
2023-07-26 14:25:59,999.1,999.7,999.1,999.5,5457.0
2023-07-26 14:26:59,999.5,999.5,998.1,999.0,9898.0
2023-07-26 14:27:59,998.35,999.0,997.75,997.75,8380.0
2023-07-26 14:28:59,998.0,998.0,997.4,997.6,3484.0
2023-07-26 14:29:59,997.75,997.95,997.1,997.4,4110.0
2023-07-26 14:30:59,997.3,997.65,997.0,997.65,3221.0
2023-07-26 14:31:59,997.2,997.75,997.05,997.75,16161.0
2023-07-26 14:32:59,998.7,998.7,997.4,997.55,9198.0
2023-07-26 14:33:59,997.55,997.85,997.4,997.65,1959.0
2023-07-26 14:34:59,997.5,998.3,997.5,998.3,5255.0
2023-07-26 14:35:59,997.55,998.3,997.5,998.3,1679.0
2023-07-26 14:36:59,998.25,999.25,998.25,998.8,3146.0
2023-07-26 14:37:59,998.85,999.1,998.3,998.3,2092.0
2023-07-26 14:38:59,998.25,999.0,998.1,998.1,3306.0
2023-07-26 14:39:59,998.2,999.0,998.0,998.0,5459.0
2023-07-26 14:40:59,997.85,998.5,997.25,997.75,6027.0
2023-07-26 14:41:59,997.3,998.45,997.25,998.3,2127.0
2023-07-26 14:42:59,998.2,998.5,997.5,998.5,4732.0
2023-07-26 14:43:59,998.25,998.6,997.6,998.0,2413.0
2023-07-26 14:44:59,998.15,999.0,998.0,998.5,4800.0
2023-07-26 14:45:59,998.6,998.9,998.3,998.75,2192.0
2023-07-26 14:46:59,998.9,1000.2,998.7,1000.2,18094.0
2023-07-26 14:47:59,1000.0,1001.8,1000.0,1001.45,10687.0
2023-07-26 14:48:59,1001.15,1002.0,1001.0,1001.4,7216.0
2023-07-26 14:49:59,1001.35,1002.0,1001.2,1001.75,7572.0
2023-07-26 14:50:59,1001.75,1002.0,1000.35,1000.35,8781.0
2023-07-26 14:51:59,1000.25,1000.6,998.65,999.1,6684.0
2023-07-26 14:52:59,998.65,999.5,998.25,998.35,3035.0
2023-07-26 14:53:59,998.05,998.05,997.0,997.0,4706.0
2023-07-26 14:54:59,996.95,998.85,996.8,998.4,4791.0
2023-07-26 14:55:59,998.4,998.6,998.1,998.1,2850.0
2023-07-26 14:56:59,998.05,998.05,997.0,997.45,2400.0
2023-07-26 14:57:59,997.5,998.15,997.25,997.85,2408.0
2023-07-26 14:58:59,998.5,998.9,997.75,998.75,2185.0
2023-07-26 14:59:59,998.5,998.65,997.4,998.65,3940.0
2023-07-26 15:00:59,998.7,999.55,998.25,999.15,4062.0
2023-07-26 15:01:59,998.95,999.8,998.4,999.7,5942.0
2023-07-26 15:02:59,999.5,999.6,997.9,997.9,3904.0
2023-07-26 15:03:59,997.8,998.9,997.8,997.85,3230.0
2023-07-26 15:04:59,997.8,998.4,997.75,997.75,3858.0
2023-07-26 15:05:59,997.7,998.2,997.7,998.1,3364.0
2023-07-26 15:06:59,998.05,998.2,997.65,997.65,3274.0
2023-07-26 15:07:59,997.6,998.05,997.45,998.05,2321.0
2023-07-26 15:08:59,997.5,998.5,997.2,998.1,6750.0
2023-07-26 15:09:59,998.0,998.45,997.8,998.45,2683.0
2023-07-26 15:10:59,998.05,998.5,998.05,998.4,2585.0
2023-07-26 15:11:59,998.05,998.05,997.15,997.95,2886.0
2023-07-26 15:12:59,997.65,998.5,997.55,998.0,4158.0
2023-07-26 15:13:59,998.4,998.4,997.8,998.05,2531.0
2023-07-26 15:14:59,998.05,998.4,998.0,998.25,5235.0
2023-07-26 15:15:59,998.2,998.9,998.2,998.8,4459.0
2023-07-26 15:16:59,998.35,998.9,998.25,998.8,3719.0
2023-07-26 15:17:59,998.8,999.3,998.45,998.45,4601.0
2023-07-26 15:18:59,998.2,998.7,998.2,998.35,5952.0
2023-07-26 15:19:59,998.35,998.45,997.5,998.2,7023.0
2023-07-26 15:20:59,998.25,998.85,997.45,997.9,15003.0
2023-07-26 15:21:59,997.9,998.1,997.4,997.55,4286.0
2023-07-26 15:22:59,997.55,998.5,997.35,997.8,4266.0
2023-07-26 15:23:59,997.95,998.7,997.5,998.05,10876.0
2023-07-26 15:24:59,998.1,998.85,998.0,998.0,4445.0
2023-07-26 15:25:59,998.0,998.55,998.0,998.55,4037.0
2023-07-26 15:26:59,998.2,998.8,998.15,998.2,4376.0
2023-07-26 15:27:59,998.2,998.55,998.0,998.0,2982.0
2023-07-26 15:28:59,998.15,998.15,997.45,997.9,7538.0
2023-07-26 15:29:59,997.85,998.0,997.55,998.0,8230.0
2023-07-26 15:30:59,997.95,997.95,997.95,997.95,15.0
2023-07-27 09:15:59,1003.2,1004.0,1000.1,1002.55,9098.0
2023-07-27 09:16:59,1002.2,1002.3,1001.2,1001.2,3773.0
2023-07-27 09:17:59,1001.85,1004.85,1001.85,1004.85,8200.0
2023-07-27 09:18:59,1004.95,1006.0,1004.1,1004.25,19368.0
2023-07-27 09:19:59,1004.9,1005.6,1002.0,1002.0,8312.0
2023-07-27 09:20:59,1001.85,1001.85,1000.75,1001.0,2257.0
2023-07-27 09:21:59,1001.0,1001.0,999.4,999.45,8464.0
2023-07-27 09:22:59,999.5,1000.7,999.2,999.35,4676.0
2023-07-27 09:23:59,999.35,1000.55,999.35,1000.05,855.0
2023-07-27 09:24:59,1000.05,1000.85,999.8,1000.2,3796.0
2023-07-27 09:25:59,1000.05,1000.9,999.75,1000.45,2450.0
2023-07-27 09:26:59,999.8,1000.2,999.35,999.5,1792.0
2023-07-27 09:27:59,999.5,1000.2,999.5,999.9,1492.0
2023-07-27 09:28:59,999.3,999.8,997.2,997.2,6448.0
2023-07-27 09:29:59,997.55,999.0,997.0,998.95,2106.0
2023-07-27 09:30:59,998.95,999.0,997.35,997.9,1572.0
2023-07-27 09:31:59,997.5,997.9,996.6,996.6,4006.0
2023-07-27 09:32:59,997.35,997.5,996.0,997.0,5776.0
2023-07-27 09:33:59,996.75,996.75,994.05,994.7,5991.0
2023-07-27 09:34:59,995.2,995.55,994.35,994.6,2158.0
2023-07-27 09:35:59,994.6,996.5,994.6,996.45,1800.0
2023-07-27 09:36:59,996.3,997.0,996.25,996.4,1159.0
2023-07-27 09:37:59,997.0,997.6,996.4,997.0,2364.0
2023-07-27 09:38:59,997.0,997.6,996.9,997.2,1164.0
2023-07-27 09:39:59,997.2,997.2,996.0,996.45,1481.0
2023-07-27 09:40:59,996.5,996.5,996.0,996.5,2133.0
2023-07-27 09:41:59,996.5,996.95,996.2,996.5,1381.0
2023-07-27 09:42:59,996.45,997.2,996.35,996.4,1838.0
2023-07-27 09:43:59,996.35,996.95,996.35,996.95,1050.0
2023-07-27 09:44:59,996.5,997.05,996.35,996.95,783.0
2023-07-27 09:45:59,996.65,996.95,996.4,996.95,1165.0
2023-07-27 09:46:59,996.5,996.95,996.3,996.3,2260.0
2023-07-27 09:47:59,996.3,996.3,994.9,994.9,2775.0
2023-07-27 09:48:59,994.9,995.0,994.0,994.5,6325.0
2023-07-27 09:49:59,994.5,994.9,992.0,992.0,10844.0
2023-07-27 09:50:59,992.1,993.95,992.1,993.7,4850.0
2023-07-27 09:51:59,993.8,993.8,992.6,993.3,5219.0
2023-07-27 09:52:59,992.95,993.3,992.7,993.0,1073.0
2023-07-27 09:53:59,993.0,993.8,992.7,993.6,1706.0
2023-07-27 09:54:59,993.9,995.05,993.75,994.4,1759.0
2023-07-27 09:55:59,994.4,994.6,994.0,994.0,1156.0
2023-07-27 09:56:59,993.8,993.8,993.4,993.5,794.0
2023-07-27 09:57:59,993.5,993.9,993.5,993.7,1060.0
2023-07-27 09:58:59,993.7,993.95,992.15,992.85,4847.0
2023-07-27 09:59:59,992.85,993.25,991.5,991.9,3510.0
2023-07-27 10:00:59,991.9,991.95,990.1,991.3,7503.0
2023-07-27 10:01:59,990.95,991.75,990.25,991.4,5319.0
2023-07-27 10:02:59,991.4,991.9,991.3,991.8,2157.0
2023-07-27 10:03:59,991.85,992.45,991.7,992.3,1708.0
2023-07-27 10:04:59,992.4,992.6,991.25,992.05,3037.0
2023-07-27 10:05:59,992.45,992.5,991.5,992.0,1996.0
2023-07-27 10:06:59,992.0,992.15,989.5,989.9,20291.0
2023-07-27 10:07:59,989.9,989.9,988.4,988.85,4713.0
2023-07-27 10:08:59,988.85,988.9,987.35,988.75,12683.0
2023-07-27 10:09:59,988.9,989.3,988.4,989.05,5843.0
2023-07-27 10:10:59,989.25,990.05,989.0,989.95,1709.0
2023-07-27 10:11:59,989.95,990.35,989.6,989.6,1716.0
2023-07-27 10:12:59,989.8,989.85,988.7,988.85,5024.0
2023-07-27 10:13:59,988.85,989.6,987.6,989.55,6180.0
2023-07-27 10:14:59,989.55,989.55,988.8,988.85,1458.0
2023-07-27 10:15:59,988.85,989.5,988.85,989.5,836.0
2023-07-27 10:16:59,989.55,989.85,988.9,989.7,775.0
2023-07-27 10:17:59,989.7,990.05,989.15,989.15,745.0
2023-07-27 10:18:59,989.9,989.9,989.0,989.0,4082.0
2023-07-27 10:19:59,989.0,989.55,988.25,989.15,3723.0
2023-07-27 10:20:59,989.15,989.15,988.5,988.8,967.0
2023-07-27 10:21:59,988.8,988.8,987.5,988.05,3099.0
2023-07-27 10:22:59,987.5,988.0,987.5,987.9,3140.0
2023-07-27 10:23:59,987.5,988.05,987.5,988.05,1342.0
2023-07-27 10:24:59,987.85,988.0,987.4,988.0,6060.0
2023-07-27 10:25:59,988.4,988.55,987.35,987.8,4147.0
2023-07-27 10:26:59,988.0,988.85,987.65,988.55,385.0
2023-07-27 10:27:59,988.5,988.6,987.15,987.35,4385.0
2023-07-27 10:28:59,987.35,988.7,987.35,988.7,1887.0
2023-07-27 10:29:59,988.7,988.8,988.1,988.25,717.0
2023-07-27 10:30:59,988.6,988.6,986.6,986.6,7180.0
2023-07-27 10:31:59,986.6,987.7,986.15,987.0,3276.0
2023-07-27 10:32:59,987.0,988.05,986.85,986.9,4508.0
2023-07-27 10:33:59,986.9,987.55,986.8,987.45,1173.0
2023-07-27 10:34:59,987.45,987.9,987.45,987.7,604.0
2023-07-27 10:35:59,987.7,988.0,987.4,988.0,1047.0
2023-07-27 10:36:59,988.05,988.3,987.55,988.3,1739.0
2023-07-27 10:37:59,988.3,988.6,988.0,988.6,1935.0
2023-07-27 10:38:59,988.05,988.6,988.05,988.5,374.0
2023-07-27 10:39:59,988.05,989.75,988.05,989.7,1622.0
2023-07-27 10:40:59,989.7,990.0,989.05,990.0,1428.0
2023-07-27 10:41:59,990.0,990.6,989.65,990.6,1434.0
2023-07-27 10:42:59,990.55,990.75,989.15,989.15,1342.0
2023-07-27 10:43:59,989.15,989.55,988.25,989.0,2461.0
2023-07-27 10:44:59,989.0,989.05,988.15,988.5,859.0
2023-07-27 10:45:59,988.3,989.35,988.3,989.35,821.0
2023-07-27 10:46:59,989.45,989.8,989.25,989.65,402.0
2023-07-27 10:47:59,989.65,989.65,988.75,989.5,647.0
2023-07-27 10:48:59,989.5,989.5,988.55,988.85,358.0
2023-07-27 10:49:59,989.3,989.55,989.1,989.4,648.0
2023-07-27 10:50:59,989.4,989.65,988.65,989.5,2253.0
2023-07-27 10:51:59,989.5,989.65,989.1,989.6,285.0
2023-07-27 10:52:59,989.65,990.0,989.6,989.95,671.0
2023-07-27 10:53:59,989.35,990.05,989.35,989.95,447.0
2023-07-27 10:54:59,990.0,990.0,989.3,989.7,941.0
2023-07-27 10:55:59,989.95,989.95,989.15,989.55,1264.0
2023-07-27 10:56:59,989.5,989.55,989.15,989.5,575.0
2023-07-27 10:57:59,989.5,989.55,989.0,989.0,878.0
2023-07-27 10:58:59,989.0,989.45,989.0,989.0,970.0
2023-07-27 10:59:59,989.0,989.1,988.35,989.1,1864.0
2023-07-27 11:00:59,989.1,989.45,989.0,989.0,1917.0
2023-07-27 11:01:59,989.15,989.15,988.7,989.0,473.0
2023-07-27 11:02:59,989.0,989.2,988.6,989.0,1369.0
2023-07-27 11:03:59,989.0,989.0,988.15,988.15,749.0
2023-07-27 11:04:59,988.55,989.2,988.15,988.2,5304.0
2023-07-27 11:05:59,988.85,990.0,988.85,989.75,4947.0
2023-07-27 11:06:59,989.75,990.0,989.45,990.0,425.0
2023-07-27 11:07:59,990.0,990.5,989.8,990.05,694.0
2023-07-27 11:08:59,990.05,990.8,989.95,990.3,6077.0
2023-07-27 11:09:59,990.3,992.05,990.3,991.9,11387.0
2023-07-27 11:10:59,991.9,992.35,991.65,992.35,1095.0
2023-07-27 11:11:59,992.35,992.35,991.75,992.0,608.0
2023-07-27 11:12:59,992.0,992.75,992.0,992.6,3458.0
2023-07-27 11:13:59,992.4,993.0,992.4,993.0,550.0
2023-07-27 11:14:59,993.0,993.0,991.75,992.45,4345.0
2023-07-27 11:15:59,992.45,992.45,991.3,992.0,293.0
2023-07-27 11:16:59,992.0,992.0,991.35,991.55,154.0
2023-07-27 11:17:59,991.55,992.65,991.5,992.5,209.0
2023-07-27 11:18:59,992.5,992.5,992.05,992.5,200.0
2023-07-27 11:19:59,992.5,992.5,992.1,992.5,810.0
2023-07-27 11:20:59,992.5,992.5,992.1,992.45,1595.0
2023-07-27 11:21:59,992.45,992.45,992.0,992.0,309.0
2023-07-27 11:22:59,992.0,992.3,991.8,991.85,1576.0
2023-07-27 11:23:59,991.85,991.95,991.3,991.65,666.0
2023-07-27 11:24:59,990.9,991.45,990.85,991.3,652.0
2023-07-27 11:25:59,991.25,991.3,990.85,991.25,486.0
2023-07-27 11:26:59,991.25,991.3,991.0,991.0,563.0
2023-07-27 11:27:59,991.25,991.45,991.0,991.45,417.0
2023-07-27 11:28:59,991.45,991.7,991.0,991.45,1571.0
2023-07-27 11:29:59,991.35,992.0,991.0,991.6,655.0
2023-07-27 11:30:59,991.6,992.0,991.3,991.95,708.0
2023-07-27 11:31:59,991.95,992.0,991.6,991.65,2052.0
2023-07-27 11:32:59,991.65,992.5,991.55,992.5,1037.0
2023-07-27 11:33:59,992.5,992.5,992.45,992.5,696.0
2023-07-27 11:34:59,992.5,992.5,992.0,992.4,124.0
2023-07-27 11:35:59,992.4,992.4,991.7,991.95,362.0
2023-07-27 11:36:59,991.95,992.0,991.5,991.65,414.0
2023-07-27 11:37:59,992.25,992.5,991.85,992.0,2377.0
2023-07-27 11:38:59,992.0,992.5,992.0,992.45,264.0
